TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
29743096735707823308416630548338172080552885721319195036547491356004332617157,1753970584937,1753970608456,1753970633896,1753970608504,1753970633896,,,48959
33859200508715549608388092181164106936644667025345459247850189744866331399904,1753970585032,1753970608848,1753970608982,,,,,23950
64553094497407618817722712282928945317853568200231834109006734668121086017067,1753970609957,1753970638467,1753970638525,,,,,28568
33618516207957784468016369622709260254369320407776724496916911145121889918848,1753970574706,1753970593717,1753970623494,1753970593854,1753970623494,,,48788
36231207515335727869257090802856006541115403551864897741031523389558936497069,1753970584934,1753970608456,1753970628137,1753970608504,1753970628137,,,43202
35833251378352747799878571868761745572800540885514737279382472987792165928922,1753970584930,1753970613438,1753970644825,1753970613518,1753970644825,,,59894
57353632185120593577936463051610649198529657002856336888810661271157595794684,1753970609910,1753970643480,1753970663132,1753970643538,1753970663132,,,53222
13312075114789740345217161676088072671511583622969351331013703754542612244577,1753970615111,1753970644110,1753970668528,1753970644825,1753970668528,,,53417
486241472007363456859631836511611726948051743261251663596610434634045069153,1753970615014,1753970653446,1753970673475,1753970653523,1753970673475,,,58460
72461574190350008914294621285504943320225367521814588331208894342983741574550,1753970574655,1753970583418,1753970598126,1753970583486,1753970598126,,,23471
38814439762662911374990466807836665697064223200681053340670891886808075660581,1753970574659,1753970588401,1753970588473,,,,,13814
68255699582356475064444949166225382501368836159476632606210335226565964480793,1753970579746,1753970593717,1753970618131,1753970593854,1753970618131,,,38385
49865608595972748325194782487527826740323458214048603099009635022803418166397,1753970590243,1753970623439,1753970663512,1753970623494,1753970663512,,,73269
105310262488544351440693957416884594027796728385829526968707828013756107158247,1753970590244,1753970623439,1753970663512,1753970623494,1753970663512,,,73268
12625196809964157442136859243198905541889411267592372936223773700482170118967,1753970604780,1753970633441,1753970633519,,,,,28739
93626062487622259694090512865233776143278594554006195287827073698621406748448,1753970609897,1753970643480,1753970668863,1753970643538,1753970668863,,,58965
68593448528583941851652383389365733580835951524588369452042010417665667538663,1753970615187,1753970653756,1753970673475,1753970653861,1753970673475,,,58288
30776194790491701976293980460953145485509612632566014258085313638458093875691,1753970590224,1753970618094,1753970653861,1753970618131,1753970653861,,,63636
67408098453117831725320539347189544997319381614266985976375468957738601725488,1753970590227,1753970618740,1753970658515,1753970618883,1753970658515,,,68287
102749189173755073313098343432649172473177390862696483399190731179565979237470,1753970609952,1753970638467,1753970673528,1753970638525,1753970673528,,,63576
29655067831553794707662879992952355027503853590096748486734822669749298902576,1753970609964,1753970653446,1753970668141,1753970653523,1753970668141,,,58177
66522908279820085143657977563881338146993245013192594674874023024341149432239,1753970564228,1753970568417,1753970573740,1753970568635,1753970573740,,,9511
69527858773281436582662388143407428901652490384609057409487067628816539089219,1753970579812,1753970598436,1753970598586,,,,,18774
103195015860235443987744947951623188793435452563236514417368195151059169929317,1753970584914,1753970608456,1753970608504,,,,,23589
82805967797262372857577125692480821065119403276924934391987055583360677084829,1753970585102,1753970614078,1753970653523,1753970614411,1753970653523,,,68421
94045821826491848535316753801638614557473706252946897995162055351693317888337,1753970590209,1753970618444,1753970653861,1753970618493,1753970653861,,,63652
5953302647628321514447952033657393944986632565778520760106598152818706954539,1753970615431,1753970658453,1753970658515,,,,,43083
38694784252359830692309681792492594783542543273677017791620642458366778672299,1753970569472,1753970578708,1753970593105,1753970578845,1753970593105,,,23632
92816596178474475302404851649704586374137445831558030983747185496104450457590,1753970574655,1753970583061,1753970583109,,,,,8454
14449415910878312517931244732811074998629628499797239477866048707203590050317,1753970574633,1753970583402,1753970599769,1753970583512,1753970599769,,,25135
87662285504173639846376809289110925626987970591997548026479495631577016511588,1753970579770,1753970593067,1753970618493,1753970593105,1753970618493,,,38723
112728414548328958165320873033486425439855848824679058149428170972412835193049,1753970609894,1753970633097,1753970668511,1753970633141,1753970668511,,,58617
1864440696145161338424801428824120830805732688464606612565692084402860333795,1753970569575,1753970584042,1753970608504,1753970584368,1753970608504,,,38929
69037633852972076638276406054075662576322120636603675820225264509033951376837,1753970585132,1753970613095,1753970613129,,,,,27996
50021934932628881185546229244384020849732880152401118680086467401989003399552,1753970584946,1753970613438,1753970644825,1753970613518,1753970644825,,,59878
78432391395171899157752487013540479501491580635887912680245165023019989842140,1753970604740,1753970629055,1753970668511,1753970629292,1753970668511,,,63771
80731947024204966856711425987221436339319275334351275188298792111482967481705,1753970615019,1753970644110,1753970668528,1753970644825,1753970668528,,,53509
18817386366269887461249361205694889214693412276885998110117942809858888419368,1753970574694,1753970588709,1753970588847,,,,,14153
58416780572748920173634847723166119301575175622638093243985138246661980696304,1753970564288,1753970573630,1753970583486,1753970573740,1753970583486,,,19198
93182316847012241942895551410297285258468079438857301334290599619273098181961,1753970569476,1753970578393,1753970578450,,,,,8973
66080119157875555522939949268246430003853407351168841064131921874597380432038,1753970574650,1753970583418,1753970598126,1753970583486,1753970598126,,,23475
80198607074318793550590222168668329595673989791533289136868424607905122868613,1753970585110,1753970613095,1753970613129,,,,,28019
110946036207090853664280898076117481966326227370866271109651960976413260975302,1753970584944,1753970613438,1753970643502,1753970613518,1753970643502,,,58558
79749991016571827938921699307573631360183524116206206727858366866974356189266,1753970604858,1753970638446,1753970638516,,,,,33657
28058986427307805700661714753983894540990586082492470326137406058845000103092,1753970564227,1753970568068,1753970573431,1753970568151,1753970573431,,,9203
77590612641816321779868142544114032496527829846549004204191701682358500525457,1753970569347,1753970578393,1753970588453,1753970578450,1753970588453,,,19106
52060353956185011228507400193967378423732426234718163646653434648789624386831,1753970574642,1753970584042,1753970598126,1753970584368,1753970598126,,,23484
48708934002370037095832626483416593664463671196874104485619514780140953170960,1753970574709,1753970593402,1753970623878,1753970593487,1753970623878,,,49169
9478343062272539901476740568464415642417108024669800059557411291807203331520,1753970579769,1753970593717,1753970593854,,,,,14084
51960979164560484467962756799607942013579847701972497335054709254236696863005,1753970579832,1753970608450,1753970608517,,,,,28684
80090184466681679547333768923560497434820809165568149816465806807105743786910,1753970584914,1753970608848,1753970638516,1753970608982,1753970638516,,,53601
90454922151923706655598854629961856746816655766980807966596914559484521124816,1753970590214,1753970623433,1753970653143,1753970623500,1753970653143,,,62929
54539789492669037363920028729908751889038953033001890665028990443700972456578,1753970585117,1753970613441,1753970613507,,,,,28390
91363684115710636908498595682872285492650625454960852315535915762158765288552,1753970590256,1753970623439,1753970623494,,,,,33237
54021092126737630911234514436316603902507599358556042509075019560787446477545,1753970590264,1753970628444,1753970663494,1753970628541,1753970663494,,,73230
25586466932327753908640949761990321631224853339919719308331675116682483467820,1753970615031,1753970643108,1753970668528,1753970643152,1753970668528,,,53497
94106837760507062686051119714811733733492173465248271239965273634716761714856,1753970615432,1753970663446,1753970673082,1753970663512,1753970673082,,,57649
58738594446220460636999447914696703447191466410762898108662667887109761576478,1753970569454,1753970578408,1753970593487,1753970578462,1753970593487,,,24033
53501619111425121657268202496311172014606248816560936733691487388980860855718,1753970574659,1753970584042,1753970584368,,,,,9709
71570135598338480849308799589389888239609981158886945356395311571605857737656,1753970584991,1753970613438,1753970643502,1753970613518,1753970643502,,,58510
26418234625323680009549741786165270339378836068739275356470743656006520163699,1753970604778,1753970633441,1753970658126,1753970633519,1753970658126,,,53347
25150029202802014336149101628989843045061105936680890653885780268662431488442,1753970564259,1753970568417,1753970573448,1753970568635,1753970573448,,,9189
105320219170653935231675473550997464723372248104508600800757675625848488429062,1753970569475,1753970578408,1753970578462,,,,,8987
21199184084912892157755142501453723519846850402655867102004134214462434542637,1753970574677,1753970588409,1753970588453,,,,,13776
20529852230608638674305652935718152665167649480305779546144781601147985032710,1753970579811,1753970593067,1753970623500,1753970593105,1753970623500,,,43689
53914692191119338572636235946741189867518223868970551977179767739366715112071,1753970579770,1753970593417,1753970623500,1753970593482,1753970623500,,,43729
47947977651768989392711861183384467247211541797157415711965497585698619848047,1753970585019,1753970608456,1753970608504,,,,,23485
91836790268141716004173257271143614158845185342224753864205232916280148077174,1753970604737,1753970623096,1753970659567,1753970623135,1753970659567,,,54830
88199049642303533227756312202551818008265804564619145598440981321272827659517,1753970604800,1753970628468,1753970658126,1753970628523,1753970658126,,,53326
45151586800286122003594157133286306067309646102719983335155172904085097742941,1753970564223,1753970568068,1753970573448,1753970568151,1753970573448,,,9224
29116658152870321850667044535492217826590745426304965950588231848761936803967,1753970574687,1753970588060,1753970613507,1753970588099,1753970613507,,,38819
